dimensions, 509, 1021, 2039
Result (x y micro-second), 11, 23, 263681
Result (x y micro-second), 4, 58, 76468
Result (x y micro-second), 52, 15, 39404
Result (x y micro-second), 27, 3, 41093
Result (x y micro-second), 8, 1, 236817
Result (x y micro-second), 14, 29, 43224
Result (x y micro-second), 12, 17, 44333
Result (x y micro-second), 18, 35, 40393
Result (x y micro-second), 23, 18, 39246
Result (x y micro-second), 2, 63, 134691
Result (x y micro-second), 4, 45, 79753
Result (x y micro-second), 16, 39, 36009
Result (x y micro-second), 46, 4, 43765
Result (x y micro-second), 53, 8, 39474
Result (x y micro-second), 6, 28, 69084
Result (x y micro-second), 5, 41, 70358
Result (x y micro-second), 31, 18, 39366
Result (x y micro-second), 5, 42, 70178
Result (x y micro-second), 17, 46, 41976
Result (x y micro-second), 4, 18, 79310
Result (x y micro-second), 44, 8, 38607
Result (x y micro-second), 1, 34, 470874
Result (x y micro-second), 10, 17, 52976
Result (x y micro-second), 8, 56, 47482
Result (x y micro-second), 24, 32, 37072
Result (x y micro-second), 9, 21, 53127
Result (x y micro-second), 45, 13, 39587
Result (x y micro-second), 62, 14, 39434
Result (x y micro-second), 64, 11, 36556
Result (x y micro-second), 2, 3, 319320
Result (x y micro-second), 10, 27, 48681
Result (x y micro-second), 3, 11, 181467
Result (x y micro-second), 60, 12, 39681
Result (x y micro-second), 27, 3, 41132
Result (x y micro-second), 3, 46, 101865
Result (x y micro-second), 62, 2, 43706
Result (x y micro-second), 6, 21, 61039
Result (x y micro-second), 17, 28, 41379
Result (x y micro-second), 54, 15, 39812
Result (x y micro-second), 43, 23, 40688
Result (x y micro-second), 16, 52, 35626
Result (x y micro-second), 49, 18, 39394
Result (x y micro-second), 30, 24, 39515
Result (x y micro-second), 5, 43, 69850
Result (x y micro-second), 33, 11, 39077
Result (x y micro-second), 64, 2, 35541
Result (x y micro-second), 7, 47, 58226
Result (x y micro-second), 42, 23, 40344
Result (x y micro-second), 11, 31, 47329
Result (x y micro-second), 15, 7, 45651
Result (x y micro-second), 27, 9, 38973
Result (x y micro-second), 42, 5, 41378
Result (x y micro-second), 56, 15, 38660
Result (x y micro-second), 11, 54, 47189
Result (x y micro-second), 13, 39, 44176
Result (x y micro-second), 8, 18, 48622
Result (x y micro-second), 17, 40, 41308
Result (x y micro-second), 28, 16, 38111
Result (x y micro-second), 56, 9, 37103
Result (x y micro-second), 35, 21, 39554
Result (x y micro-second), 7, 13, 57541
Result (x y micro-second), 25, 37, 39544
Result (x y micro-second), 6, 17, 64312
Result (x y micro-second), 51, 16, 40182
Result (x y micro-second), 6, 44, 62603
Result (x y micro-second), 56, 18, 38057
Result (x y micro-second), 50, 15, 39414
Result (x y micro-second), 33, 23, 38825
Result (x y micro-second), 56, 17, 37503
Result (x y micro-second), 16, 21, 35680
Result (x y micro-second), 7, 22, 57999
Result (x y micro-second), 6, 42, 61232
Result (x y micro-second), 12, 16, 43685
Result (x y micro-second), 30, 5, 40398
Result (x y micro-second), 27, 37, 39330
Result (x y micro-second), 15, 13, 44291
Result (x y micro-second), 23, 30, 39635
Result (x y micro-second), 33, 29, 38844
Result (x y micro-second), 51, 2, 46355
Result (x y micro-second), 26, 28, 40724
Result (x y micro-second), 8, 37, 50014
Result (x y micro-second), 13, 39, 44151
Result (x y micro-second), 2, 50, 136806
Result (x y micro-second), 54, 16, 39633
Result (x y micro-second), 29, 16, 38890
Result (x y micro-second), 28, 10, 37888
Result (x y micro-second), 8, 61, 47824
Result (x y micro-second), 13, 64, 45027
Result (x y micro-second), 49, 7, 38837
Result (x y micro-second), 15, 11, 47545
Result (x y micro-second), 13, 20, 45637
Result (x y micro-second), 24, 2, 48663
Result (x y micro-second), 18, 23, 40464
Result (x y micro-second), 41, 7, 38975
Result (x y micro-second), 40, 5, 40647
Result (x y micro-second), 10, 52, 48232
Result (x y micro-second), 4, 9, 127476
Result (x y micro-second), 15, 45, 43281
Result (x y micro-second), 62, 7, 44240
Result (x y micro-second), 8, 47, 47301
Result (x y micro-second), 2, 24, 177131
Result (x y micro-second), 21, 37, 39755
Result (x y micro-second), 11, 38, 47998
Result (x y micro-second), 19, 28, 40630
Result (x y micro-second), 13, 59, 44114
Result (x y micro-second), 33, 9, 39780
Result (x y micro-second), 7, 35, 57000
Result (x y micro-second), 7, 14, 61554
Result (x y micro-second), 17, 6, 44664
Result (x y micro-second), 33, 18, 39009
Result (x y micro-second), 16, 45, 35895
Result (x y micro-second), 13, 28, 44417
Result (x y micro-second), 7, 8, 60399
Result (x y micro-second), 12, 11, 46055
Result (x y micro-second), 33, 19, 37930
Result (x y micro-second), 45, 1, 50846
Result (x y micro-second), 15, 9, 44580
Result (x y micro-second), 54, 5, 40332
Result (x y micro-second), 48, 16, 35561
Result (x y micro-second), 61, 2, 43929
Result (x y micro-second), 27, 36, 39726
Result (x y micro-second), 21, 27, 42217
Result (x y micro-second), 6, 28, 68721
Result (x y micro-second), 3, 19, 108745
Result (x y micro-second), 55, 8, 39302
Result (x y micro-second), 1, 39, 411902
Result (x y micro-second), 37, 19, 38347
Result (x y micro-second), 31, 32, 38745
Result (x y micro-second), 8, 52, 46809
Result (x y micro-second), 17, 48, 41118
Result (x y micro-second), 37, 19, 38373
Result (x y micro-second), 2, 19, 221053
Result (x y micro-second), 1, 20, 267718
Result (x y micro-second), 15, 55, 43233
Result (x y micro-second), 27, 15, 38442
Result (x y micro-second), 4, 2, 241071
Result (x y micro-second), 4, 58, 75838
Result (x y micro-second), 30, 31, 39406
Result (x y micro-second), 25, 37, 39076
Result (x y micro-second), 18, 19, 40162
Result (x y micro-second), 2, 63, 134324
Result (x y micro-second), 7, 63, 58066
Result (x y micro-second), 46, 22, 38896
Result (x y micro-second), 3, 54, 116299
Result (x y micro-second), 32, 30, 31796
Result (x y micro-second), 4, 60, 75470
Result (x y micro-second), 15, 7, 45391
Result (x y micro-second), 11, 29, 46182
Result (x y micro-second), 27, 36, 40007
Result (x y micro-second), 1, 44, 371808
Result (x y micro-second), 54, 2, 46080
Result (x y micro-second), 19, 46, 41360
Result (x y micro-second), 29, 23, 38456
Result (x y micro-second), 12, 3, 68066
Result (x y micro-second), 60, 15, 39054
Result (x y micro-second), 62, 10, 38745
Result (x y micro-second), 28, 20, 38007
Result (x y micro-second), 48, 17, 35532
Result (x y micro-second), 9, 49, 50887
Result (x y micro-second), 64, 12, 34216
Result (x y micro-second), 6, 59, 62032
Result (x y micro-second), 6, 41, 61085
Result (x y micro-second), 25, 17, 39225
Result (x y micro-second), 43, 21, 41273
Result (x y micro-second), 8, 25, 48047
Result (x y micro-second), 37, 25, 39780
Result (x y micro-second), 8, 30, 47559
Result (x y micro-second), 10, 7, 52513
Result (x y micro-second), 11, 1, 173477
Result (x y micro-second), 14, 42, 43213
Result (x y micro-second), 30, 11, 38784
Result (x y micro-second), 35, 2, 45695
Result (x y micro-second), 27, 11, 39727
Result (x y micro-second), 41, 2, 41241
Result (x y micro-second), 46, 13, 38924
Result (x y micro-second), 10, 49, 47575
Result (x y micro-second), 43, 21, 41307
Result (x y micro-second), 9, 64, 50396
Result (x y micro-second), 2, 59, 134481
Result (x y micro-second), 24, 31, 36981
Result (x y micro-second), 4, 46, 78415
Result (x y micro-second), 3, 13, 154580
Result (x y micro-second), 36, 24, 38192
Result (x y micro-second), 62, 2, 42980
Result (x y micro-second), 21, 26, 42398
Result (x y micro-second), 26, 29, 39151
Result (x y micro-second), 8, 27, 47131
Result (x y micro-second), 4, 18, 78732
Result (x y micro-second), 23, 28, 39559
Result (x y micro-second), 10, 6, 50107
Result (x y micro-second), 27, 13, 38184
Result (x y micro-second), 51, 4, 42216
Result (x y micro-second), 17, 30, 40969
Result (x y micro-second), 12, 14, 48246
Result (x y micro-second), 61, 1, 39947
Result (x y micro-second), 57, 4, 41542
Result (x y micro-second), 27, 16, 38875
Result (x y micro-second), 33, 31, 38513
Result (x y micro-second), 22, 7, 39875
Result (x y micro-second), 21, 44, 40280
Result (x y micro-second), 34, 30, 38329
Result (x y micro-second), 24, 16, 36743
Result (x y micro-second), 2, 35, 137014
Result (x y micro-second), 30, 33, 38635
Result (x y micro-second), 3, 5, 148634
Result (x y micro-second), 5, 54, 70282
Result (x y micro-second), 3, 31, 100188
Result (x y micro-second), 5, 3, 136057
Result (x y micro-second), 33, 17, 38591
Result (x y micro-second), 60, 13, 38585
Result (x y micro-second), 18, 44, 41357
Result (x y micro-second), 9, 59, 51216
Result (x y micro-second), 14, 8, 45098
Result (x y micro-second), 24, 33, 37288
Result (x y micro-second), 8, 53, 48951
Result (x y micro-second), 1, 10, 299494
Result (x y micro-second), 9, 61, 52172
Result (x y micro-second), 51, 12, 39120
Result (x y micro-second), 14, 22, 42705
Result (x y micro-second), 38, 6, 40045
Result (x y micro-second), 18, 51, 40475
Result (x y micro-second), 12, 26, 43035
Result (x y micro-second), 33, 12, 38610
Result (x y micro-second), 44, 5, 40249
Result (x y micro-second), 14, 36, 42503
Result (x y micro-second), 41, 23, 39640
Result (x y micro-second), 32, 27, 32414
Result (x y micro-second), 17, 47, 40826
Result (x y micro-second), 15, 44, 42172
Result (x y micro-second), 20, 2, 57657
Result (x y micro-second), 27, 27, 39937
Result (x y micro-second), 51, 17, 39682
Result (x y micro-second), 61, 6, 39630
Result (x y micro-second), 2, 37, 136202
Result (x y micro-second), 28, 33, 38482
Result (x y micro-second), 27, 16, 38880
Result (x y micro-second), 59, 6, 40001
Result (x y micro-second), 2, 48, 133872
Result (x y micro-second), 15, 6, 42016
Result (x y micro-second), 11, 6, 52098
Result (x y micro-second), 1, 48, 345010
Result (x y micro-second), 1, 50, 326164
Result (x y micro-second), 16, 61, 36376
Result (x y micro-second), 55, 17, 39599
Result (x y micro-second), 33, 19, 38347
Result (x y micro-second), 15, 12, 44492
Result (x y micro-second), 63, 16, 39723
Result (x y micro-second), 21, 1, 96398
Result (x y micro-second), 48, 14, 35468
Result (x y micro-second), 6, 58, 61078
Result (x y micro-second), 19, 6, 42459
Result (x y micro-second), 42, 12, 38624
Result (x y micro-second), 61, 7, 44351
Result (x y micro-second), 24, 6, 39230
Result (x y micro-second), 5, 9, 93512
Result (x y micro-second), 38, 20, 38530
Result (x y micro-second), 20, 21, 39520
Result (x y micro-second), 13, 7, 43611
Result (x y micro-second), 62, 11, 44199
Result (x y micro-second), 23, 18, 39081
Result (x y micro-second), 11, 22, 47262
Result (x y micro-second), 35, 23, 40028
Result (x y micro-second), 28, 29, 38295
Result (x y micro-second), 6, 60, 62034
Result (x y micro-second), 6, 11, 68374
Result (x y micro-second), 42, 18, 39448
Result (x y micro-second), 18, 39, 40831
Result (x y micro-second), 61, 10, 39270
Result (x y micro-second), 33, 31, 38651
Result (x y micro-second), 32, 20, 32516
Result (x y micro-second), 49, 18, 39230
Result (x y micro-second), 13, 54, 45120
Result (x y micro-second), 13, 37, 44527
Result (x y micro-second), 21, 17, 40458
Result (x y micro-second), 44, 12, 39124
Result (x y micro-second), 23, 15, 39146
Result (x y micro-second), 2, 40, 135504
Result (x y micro-second), 15, 45, 43062
Result (x y micro-second), 4, 11, 105933
Result (x y micro-second), 41, 21, 39091
Result (x y micro-second), 15, 39, 42884
Result (x y micro-second), 12, 27, 45143
Result (x y micro-second), 29, 24, 38859
Result (x y micro-second), 17, 20, 41440
Result (x y micro-second), 13, 61, 45376
Result (x y micro-second), 12, 42, 43310
Result (x y micro-second), 33, 15, 38477
Result (x y micro-second), 15, 33, 42388
Result (x y micro-second), 20, 43, 39310
Result (x y micro-second), 39, 9, 38230
Result (x y micro-second), 5, 4, 111715
Result (x y micro-second), 31, 20, 38728
Result (x y micro-second), 22, 42, 40600
Result (x y micro-second), 12, 41, 43496
Result (x y micro-second), 13, 54, 45065
Result (x y micro-second), 17, 34, 41371
Result (x y micro-second), 3, 1, 576330
Result (x y micro-second), 9, 58, 51259
Result (x y micro-second), 19, 47, 40612
Result (x y micro-second), 2, 56, 135479
Result (x y micro-second), 33, 6, 41259
Result (x y micro-second), 60, 4, 40333
Result (x y micro-second), 38, 21, 39169
Result (x y micro-second), 7, 59, 57819
Result (x y micro-second), 63, 4, 40043
Result (x y micro-second), 31, 1, 69259
Result (x y micro-second), 34, 30, 38480
Result (x y micro-second), 13, 36, 43900
Result (x y micro-second), 31, 21, 38716
Result (x y micro-second), 3, 31, 100256
Result (x y micro-second), 23, 11, 38919
Result (x y micro-second), 5, 45, 71257
Result (x y micro-second), 35, 21, 39425
Result (x y micro-second), 48, 1, 48470
Result (x y micro-second), 21, 32, 39650
Result (x y micro-second), 26, 28, 40345
Result (x y micro-second), 15, 55, 43482
Result (x y micro-second), 12, 17, 44117
Result (x y micro-second), 23, 24, 40074
Result (x y micro-second), 19, 45, 42024
Result (x y micro-second), 34, 2, 46034
Result (x y micro-second), 10, 38, 47347
Result (x y micro-second), 27, 16, 38995
Result (x y micro-second), 62, 10, 39012
Result (x y micro-second), 16, 18, 34892
Result (x y micro-second), 7, 39, 57633
Result (x y micro-second), 2, 6, 194653
Result (x y micro-second), 22, 13, 38985
Result (x y micro-second), 22, 43, 40167
Result (x y micro-second), 1, 8, 322363
Result (x y micro-second), 35, 23, 40064
Result (x y micro-second), 4, 64, 75366
Result (x y micro-second), 55, 13, 40433
Result (x y micro-second), 9, 3, 84024
Result (x y micro-second), 4, 50, 76423
Result (x y micro-second), 1, 10, 299582
Result (x y micro-second), 38, 19, 39024
Result (x y micro-second), 27, 12, 39606
Result (x y micro-second), 1, 63, 260844
Result (x y micro-second), 11, 30, 47689
Result (x y micro-second), 29, 13, 38493
Result (x y micro-second), 16, 53, 36095
Result (x y micro-second), 23, 16, 39434
Result (x y micro-second), 7, 40, 57121
Result (x y micro-second), 7, 4, 84997
Result (x y micro-second), 23, 15, 39126
Result (x y micro-second), 17, 49, 42361
Result (x y micro-second), 26, 12, 41038
Result (x y micro-second), 11, 33, 46924
Result (x y micro-second), 16, 21, 35538
Result (x y micro-second), 21, 26, 42579
Result (x y micro-second), 54, 6, 40035
Result (x y micro-second), 63, 5, 43715
Result (x y micro-second), 2, 26, 165850
Result (x y micro-second), 32, 8, 32783
Result (x y micro-second), 30, 5, 40263
Result (x y micro-second), 19, 3, 44491
Result (x y micro-second), 15, 12, 44502
Result (x y micro-second), 5, 25, 69645
Result (x y micro-second), 45, 20, 39602
Result (x y micro-second), 61, 1, 40050
Result (x y micro-second), 4, 50, 76456
Result (x y micro-second), 7, 2, 148751
Result (x y micro-second), 54, 1, 43475
Result (x y micro-second), 22, 9, 41246
Result (x y micro-second), 34, 24, 38631
Result (x y micro-second), 28, 17, 37511
Result (x y micro-second), 20, 21, 39612
Result (x y micro-second), 26, 34, 38822
Result (x y micro-second), 33, 31, 38712
Result (x y micro-second), 58, 13, 39747
Result (x y micro-second), 45, 15, 39879
Result (x y micro-second), 60, 4, 40589
Result (x y micro-second), 20, 46, 40345
Result (x y micro-second), 5, 39, 71502
Result (x y micro-second), 2, 31, 141357
Result (x y micro-second), 8, 34, 47723
Result (x y micro-second), 61, 1, 40137
Result (x y micro-second), 28, 13, 38527
Result (x y micro-second), 14, 37, 43493
Result (x y micro-second), 9, 9, 52517
Result (x y micro-second), 38, 4, 41116
Result (x y micro-second), 12, 34, 47278
Result (x y micro-second), 26, 32, 38419
Result (x y micro-second), 15, 31, 42712
Result (x y micro-second), 6, 16, 61388
Result (x y micro-second), 61, 14, 39338
Result (x y micro-second), 14, 31, 43405
Result (x y micro-second), 2, 1, 855768
Result (x y micro-second), 51, 8, 38378
Result (x y micro-second), 28, 22, 38570
Result (x y micro-second), 31, 22, 39151
Result (x y micro-second), 55, 1, 43026
Result (x y micro-second), 9, 5, 64356
Result (x y micro-second), 31, 15, 38514
Result (x y micro-second), 20, 27, 38751
Result (x y micro-second), 28, 5, 41736
Result (x y micro-second), 19, 41, 41655
Result (x y micro-second), 2, 51, 136224
Result (x y micro-second), 10, 41, 47462
Result (x y micro-second), 19, 40, 40903
Result (x y micro-second), 17, 52, 42053
Result (x y micro-second), 40, 12, 36941
