dimensions, 1021, 1021, 1021
Result (x y micro-second), 7, 42, 274701
Result (x y micro-second), 2, 3, 318910
Result (x y micro-second), 21, 47, 39867
Result (x y micro-second), 15, 10, 42858
Result (x y micro-second), 1, 56, 291849
Result (x y micro-second), 26, 16, 38187
Result (x y micro-second), 7, 47, 57520
Result (x y micro-second), 33, 13, 38002
Result (x y micro-second), 24, 10, 36842
Result (x y micro-second), 12, 54, 43472
Result (x y micro-second), 31, 6, 39795
Result (x y micro-second), 26, 10, 39761
Result (x y micro-second), 33, 13, 38057
Result (x y micro-second), 43, 2, 38719
Result (x y micro-second), 10, 25, 47204
Result (x y micro-second), 42, 11, 38625
Result (x y micro-second), 16, 3, 46130
Result (x y micro-second), 26, 22, 38607
Result (x y micro-second), 34, 8, 38866
Result (x y micro-second), 3, 29, 101062
Result (x y micro-second), 33, 14, 37782
Result (x y micro-second), 18, 17, 40536
Result (x y micro-second), 22, 19, 41787
Result (x y micro-second), 10, 55, 48769
Result (x y micro-second), 3, 32, 99836
Result (x y micro-second), 44, 12, 38868
Result (x y micro-second), 22, 7, 39347
Result (x y micro-second), 29, 7, 40082
Result (x y micro-second), 15, 43, 42244
Result (x y micro-second), 27, 21, 38533
Result (x y micro-second), 4, 20, 77244
Result (x y micro-second), 41, 14, 37986
Result (x y micro-second), 10, 30, 49841
Result (x y micro-second), 56, 12, 36769
Result (x y micro-second), 58, 14, 39603
Result (x y micro-second), 27, 22, 39337
Result (x y micro-second), 21, 3, 39408
Result (x y micro-second), 20, 35, 38922
Result (x y micro-second), 17, 38, 40847
Result (x y micro-second), 24, 15, 37140
Result (x y micro-second), 35, 26, 39351
Result (x y micro-second), 6, 11, 67866
Result (x y micro-second), 39, 15, 39095
Result (x y micro-second), 26, 36, 39052
Result (x y micro-second), 1, 48, 338022
Result (x y micro-second), 28, 17, 37106
Result (x y micro-second), 5, 55, 69971
Result (x y micro-second), 38, 25, 38229
Result (x y micro-second), 38, 11, 39182
Result (x y micro-second), 11, 61, 46231
Result (x y micro-second), 26, 33, 39101
Result (x y micro-second), 7, 33, 57437
Result (x y micro-second), 2, 46, 134174
Result (x y micro-second), 11, 40, 45890
Result (x y micro-second), 28, 30, 38850
Result (x y micro-second), 19, 21, 40116
Result (x y micro-second), 22, 13, 38587
Result (x y micro-second), 24, 5, 36794
Result (x y micro-second), 37, 16, 38642
Result (x y micro-second), 42, 1, 53087
Result (x y micro-second), 21, 2, 53906
Result (x y micro-second), 9, 14, 49820
Result (x y micro-second), 18, 52, 40047
Result (x y micro-second), 16, 55, 34750
Result (x y micro-second), 45, 20, 38946
Result (x y micro-second), 13, 12, 43604
Result (x y micro-second), 17, 2, 66524
Result (x y micro-second), 60, 12, 39338
Result (x y micro-second), 1, 19, 268755
Result (x y micro-second), 37, 14, 38698
Result (x y micro-second), 16, 41, 34924
Result (x y micro-second), 7, 12, 58005
Result (x y micro-second), 8, 24, 47058
Result (x y micro-second), 14, 23, 43293
Result (x y micro-second), 18, 35, 39716
Result (x y micro-second), 9, 62, 51156
Result (x y micro-second), 9, 7, 48061
Result (x y micro-second), 22, 4, 38137
Result (x y micro-second), 18, 22, 40057
Result (x y micro-second), 22, 14, 42664
Result (x y micro-second), 5, 19, 68727
Result (x y micro-second), 23, 20, 39091
Result (x y micro-second), 31, 3, 35872
Result (x y micro-second), 26, 2, 45377
Result (x y micro-second), 16, 48, 35408
Result (x y micro-second), 58, 8, 37740
Result (x y micro-second), 17, 4, 44861
Result (x y micro-second), 3, 40, 98945
Result (x y micro-second), 4, 54, 75232
Result (x y micro-second), 18, 25, 40152
Result (x y micro-second), 58, 5, 43480
Result (x y micro-second), 3, 29, 100736
Result (x y micro-second), 54, 15, 38640
Result (x y micro-second), 25, 21, 38268
Result (x y micro-second), 51, 11, 39130
Result (x y micro-second), 6, 44, 61773
Result (x y micro-second), 19, 3, 42059
Result (x y micro-second), 31, 17, 37996
Result (x y micro-second), 22, 43, 39733
Result (x y micro-second), 17, 49, 41555
Result (x y micro-second), 10, 10, 52235
Result (x y micro-second), 54, 12, 37843
Result (x y micro-second), 4, 14, 84438
Result (x y micro-second), 46, 15, 39229
Result (x y micro-second), 30, 4, 38916
Result (x y micro-second), 57, 15, 39017
Result (x y micro-second), 29, 24, 38216
Result (x y micro-second), 8, 9, 50394
Result (x y micro-second), 20, 29, 39602
Result (x y micro-second), 50, 9, 38716
Result (x y micro-second), 23, 40, 39580
Result (x y micro-second), 29, 11, 37766
Result (x y micro-second), 25, 21, 38311
Result (x y micro-second), 10, 19, 47914
Result (x y micro-second), 33, 28, 38545
Result (x y micro-second), 42, 23, 39479
Result (x y micro-second), 3, 56, 112954
Result (x y micro-second), 52, 5, 40418
Result (x y micro-second), 21, 37, 39269
Result (x y micro-second), 13, 13, 50393
Result (x y micro-second), 25, 35, 38588
Result (x y micro-second), 52, 3, 39843
Result (x y micro-second), 17, 17, 42242
Result (x y micro-second), 13, 41, 44161
Result (x y micro-second), 37, 23, 38898
Result (x y micro-second), 14, 28, 42788
Result (x y micro-second), 61, 8, 38389
Result (x y micro-second), 15, 32, 41919
Result (x y micro-second), 25, 15, 38092
Result (x y micro-second), 4, 45, 79175
Result (x y micro-second), 51, 16, 39766
Result (x y micro-second), 57, 12, 38032
Result (x y micro-second), 14, 3, 59523
Result (x y micro-second), 2, 61, 134067
Result (x y micro-second), 2, 63, 133728
Result (x y micro-second), 4, 54, 75244
Result (x y micro-second), 1, 52, 315543
Result (x y micro-second), 2, 53, 135413
Result (x y micro-second), 5, 53, 70372
Result (x y micro-second), 5, 62, 71457
Result (x y micro-second), 42, 13, 40330
Result (x y micro-second), 6, 22, 63436
Result (x y micro-second), 10, 7, 52398
Result (x y micro-second), 18, 12, 40201
Result (x y micro-second), 5, 22, 71672
Result (x y micro-second), 1, 41, 393211
Result (x y micro-second), 14, 13, 42832
Result (x y micro-second), 14, 15, 43053
Result (x y micro-second), 2, 19, 220611
Result (x y micro-second), 3, 6, 133278
Result (x y micro-second), 16, 2, 67798
Result (x y micro-second), 14, 52, 43310
Result (x y micro-second), 24, 35, 37624
Result (x y micro-second), 9, 33, 51319
Result (x y micro-second), 22, 37, 39296
Result (x y micro-second), 6, 49, 65095
Result (x y micro-second), 26, 19, 37980
Result (x y micro-second), 4, 9, 126974
Result (x y micro-second), 1, 51, 316842
Result (x y micro-second), 38, 9, 37729
Result (x y micro-second), 8, 21, 52132
Result (x y micro-second), 1, 43, 377306
Result (x y micro-second), 26, 7, 41415
Result (x y micro-second), 25, 24, 38520
Result (x y micro-second), 22, 20, 40184
Result (x y micro-second), 30, 25, 38122
Result (x y micro-second), 28, 3, 38566
Result (x y micro-second), 23, 28, 39151
Result (x y micro-second), 53, 9, 37723
Result (x y micro-second), 17, 56, 41343
Result (x y micro-second), 8, 58, 46943
Result (x y micro-second), 31, 15, 37700
Result (x y micro-second), 15, 52, 42600
Result (x y micro-second), 5, 15, 72933
Result (x y micro-second), 30, 30, 39210
Result (x y micro-second), 17, 46, 41286
Result (x y micro-second), 16, 43, 35614
Result (x y micro-second), 62, 4, 39206
Result (x y micro-second), 6, 20, 60912
Result (x y micro-second), 21, 45, 40617
Result (x y micro-second), 35, 28, 39009
Result (x y micro-second), 38, 2, 41481
Result (x y micro-second), 3, 18, 114230
Result (x y micro-second), 12, 23, 43536
Result (x y micro-second), 9, 29, 51511
Result (x y micro-second), 4, 24, 75052
Result (x y micro-second), 7, 43, 58050
Result (x y micro-second), 61, 5, 43366
Result (x y micro-second), 13, 17, 43202
Result (x y micro-second), 60, 2, 40878
Result (x y micro-second), 21, 31, 39307
Result (x y micro-second), 32, 7, 32286
Result (x y micro-second), 46, 20, 39312
Result (x y micro-second), 37, 1, 59278
Result (x y micro-second), 6, 45, 61693
Result (x y micro-second), 29, 10, 41058
Result (x y micro-second), 5, 35, 76568
Result (x y micro-second), 52, 1, 44433
Result (x y micro-second), 58, 4, 40600
Result (x y micro-second), 20, 6, 39821
Result (x y micro-second), 20, 1, 98559
Result (x y micro-second), 46, 15, 39265
Result (x y micro-second), 2, 2, 464592
Result (x y micro-second), 60, 12, 39337
Result (x y micro-second), 31, 26, 38676
Result (x y micro-second), 24, 3, 42764
Result (x y micro-second), 26, 29, 39129
Result (x y micro-second), 24, 25, 36554
Result (x y micro-second), 2, 13, 146203
Result (x y micro-second), 14, 32, 41843
Result (x y micro-second), 35, 15, 38548
Result (x y micro-second), 33, 16, 37883
Result (x y micro-second), 27, 18, 38389
Result (x y micro-second), 4, 58, 75862
Result (x y micro-second), 60, 4, 40152
Result (x y micro-second), 30, 16, 38051
Result (x y micro-second), 54, 17, 38433
Result (x y micro-second), 14, 47, 42639
Result (x y micro-second), 61, 15, 38952
Result (x y micro-second), 35, 8, 38368
Result (x y micro-second), 14, 6, 42933
Result (x y micro-second), 21, 3, 39070
Result (x y micro-second), 10, 47, 47469
Result (x y micro-second), 20, 13, 39464
Result (x y micro-second), 1, 31, 259476
